delivery_id,order_id,delivery_status,delivery_time,rider_id
728,3537,Delivered,00:07:26,642
729,6328,Delivered,00:05:58,4929
730,2204,Delivered,00:38:29,5674
731,9475,Delivered,01:14:57,7728
732,2946,Delivered,01:09:09,4613
733,6962,In Transit,01:14:47,3
734,4159,Delivered,00:23:18,505
735,2054,In Transit,01:16:17,2838
736,3987,Delivered,00:08:24,6269
737,5073,Not Delivered,01:23:02,8919
738,9074,Order Placed,01:06:38,2238
739,1257,Delivered,01:42:06,4559
740,7469,Delivered,01:57:14,5503
741,5530,Not Delivered,01:38:27,8602
742,7021,Order Placed,01:31:53,3767
743,1509,Delivered,01:33:21,8249
744,8893,Delivered,00:51:52,8023
745,7865,Delivered,00:16:55,5676
746,4826,Not Delivered,01:32:02,3871
747,2610,Delivered,01:44:35,7645
748,3456,Not Delivered,01:35:06,6004
749,7391,Delivered,01:13:41,1136
750,7222,Delivered,00:51:57,3097
751,8074,Order Placed,00:35:55,3370
752,2613,Delivered,01:12:40,4599
753,4553,Delivered,00:14:52,8646
754,4988,Order Placed,00:55:50,1041
755,7736,Delivered,01:15:57,7664
756,8185,Delivered,01:33:57,3853
757,8562,Delivered,01:18:34,8623
758,1544,Delivered,00:41:14,6586
759,8532,In Transit,00:06:54,4806
760,4349,Not Delivered,01:33:25,3184
761,8611,Delivered,01:35:35,3203
762,6748,Delivered,00:55:31,6216
763,4250,Delivered,00:59:32,6047
764,8984,In Transit,00:57:54,9260
765,1291,Delivered,00:44:10,6543
766,3719,Delivered,00:22:01,3180
767,735,Not Delivered,01:38:00,8626
768,8924,Delivered,00:11:20,9185
769,7964,Delivered,00:22:35,1082
770,8310,Delivered,01:14:24,5817
771,1721,Not Delivered,00:38:11,2957
772,9337,In Transit,00:46:12,9049
773,6287,Delivered,00:39:25,1329
774,6816,Delivered,01:39:17,2456
775,8042,Delivered,00:14:07,4106
776,1874,Not Delivered,01:05:14,2025
777,6208,Delivered,01:36:52,3365
778,7486,Delivered,00:31:48,6860
779,8448,Delivered,00:16:48,4517
780,3561,Delivered,01:13:34,9062
781,4777,Delivered,01:45:34,4569
782,2726,Delivered,00:46:11,3555
783,1685,Delivered,01:15:30,4569
784,2082,Not Delivered,00:28:12,9181
785,1687,In Transit,01:34:19,9640
786,2008,Delivered,01:51:24,3676
787,4230,Delivered,01:52:04,6100
788,5911,Not Delivered,01:49:09,6709
789,9579,Delivered,00:37:36,9857
790,9378,Not Delivered,01:49:45,8642
791,9041,Delivered,00:56:32,3612
792,5633,In Transit,01:58:40,9494
793,3591,Delivered,01:45:08,7789
794,960,Delivered,00:57:34,835
795,7065,In Transit,00:41:48,3189
796,9277,Not Delivered,00:23:46,82
797,9608,Delivered,01:22:40,6743
798,5632,Order Placed,00:10:55,3184
799,1179,Delivered,01:44:17,4383
800,5260,In Transit,00:38:46,8612
801,9726,Delivered,00:13:32,3982
802,7337,Delivered,00:56:16,3359
803,1825,Delivered,00:31:56,8321
804,6053,Not Delivered,00:40:03,5637
805,8462,Delivered,01:31:28,3429
806,615,In Transit,00:37:03,1029
807,7716,Delivered,00:37:19,3165
808,2724,Not Delivered,00:05:06,3989
809,6284,Order Placed,00:48:32,8145
810,9318,Delivered,00:46:26,1986
811,284,Delivered,01:28:09,4283
812,2369,Delivered,00:08:26,8522
813,6075,In Transit,00:33:17,9138
814,953,Delivered,00:40:19,304
815,2666,Delivered,01:12:50,5964
816,102,Delivered,01:40:28,5203
817,783,Order Placed,01:33:11,6383
818,3489,Delivered,00:59:07,6852
819,4889,Delivered,01:48:21,6280
820,9064,Order Placed,00:20:31,3443
821,2779,Not Delivered,01:23:57,6716
822,2379,Order Placed,00:54:42,2074
823,5389,Delivered,00:48:36,4681
824,3787,Not Delivered,00:25:06,7450
825,4895,Delivered,01:16:42,9235
826,6195,In Transit,01:26:57,6442
827,2165,Not Delivered,00:54:43,5296
828,1865,Delivered,00:52:48,8370
829,3106,In Transit,00:17:36,3384
830,9151,Order Placed,01:06:21,4424
831,4323,Delivered,01:44:33,707
832,9846,Delivered,01:15:14,5344
833,8528,Delivered,00:24:51,3228
834,3647,Delivered,00:57:55,6209
835,9855,In Transit,00:45:58,4803
836,366,Not Delivered,00:49:21,8154
837,6495,Delivered,01:42:37,1193
838,2645,Delivered,01:43:32,5529
839,2808,In Transit,01:09:33,8967
840,8041,Not Delivered,00:20:44,5396
841,1396,Delivered,01:44:41,8016
842,4576,Delivered,00:16:30,1259
843,3640,Delivered,00:32:52,3608
844,753,Delivered,01:59:30,8268
845,8000,Delivered,01:11:23,925
846,6364,Delivered,01:36:52,5843
847,3829,Delivered,00:25:29,2311
848,8099,Delivered,00:11:34,2899
849,792,Delivered,01:54:49,2132
850,5560,Delivered,01:07:52,2568
851,1768,Order Placed,00:40:56,8897
852,8889,Delivered,01:41:34,7196
853,6271,Order Placed,00:32:36,4335
854,5557,Not Delivered,00:21:17,7088
855,1147,Not Delivered,01:41:11,7621
856,7174,Delivered,01:35:23,2359
857,4532,Order Placed,00:10:48,4261
858,2979,Delivered,00:57:27,793
859,7651,Not Delivered,01:28:09,3095
860,3324,Delivered,00:43:46,6970
861,3667,Delivered,00:20:55,7214
862,3017,Not Delivered,00:59:09,6772
863,7527,Not Delivered,00:47:12,6910
864,4161,Order Placed,01:34:06,250
865,4552,Delivered,00:06:46,5945
866,7733,Delivered,01:22:36,5159
867,2879,Delivered,00:12:14,4925
868,6603,Order Placed,01:06:09,8117
869,3792,In Transit,01:37:48,1794
870,5857,Delivered,00:09:30,338
871,6890,Delivered,01:22:26,9544
872,5275,In Transit,00:34:10,4002
873,6057,Delivered,00:08:55,2326
874,2588,Delivered,00:36:32,6422
875,8203,Delivered,00:14:45,3935
876,3886,Delivered,00:06:30,5981
877,780,Delivered,00:26:59,1319
878,1904,Delivered,01:44:28,1978
879,8334,Delivered,00:47:07,7311
880,3552,Delivered,00:17:01,7890
881,4299,Delivered,01:36:13,3730
882,5713,Delivered,00:06:11,2767
883,999,Delivered,01:38:19,7136
884,9610,Delivered,00:46:32,4248
885,7925,Delivered,00:40:48,81
886,1581,Delivered,00:42:39,9980
887,8986,Order Placed,00:38:14,5283
888,3074,Order Placed,00:16:29,1872
889,1545,In Transit,00:18:09,7096
890,8431,In Transit,00:12:11,3143
891,8482,Not Delivered,01:55:56,2009
892,3533,Order Placed,00:33:50,516
893,6097,Delivered,00:42:01,917
894,2494,Not Delivered,00:55:24,8746
895,2076,Delivered,00:45:42,8489
896,879,In Transit,00:52:49,7435
897,2009,Delivered,00:20:06,5594
898,6677,Order Placed,01:32:23,8650
899,6592,Not Delivered,01:34:54,7967
900,4589,Delivered,01:37:56,2338
901,1259,Not Delivered,01:36:38,557
902,7407,Delivered,00:44:29,5947
903,2433,Delivered,00:20:36,9310
904,2150,Order Placed,01:30:53,1866
905,5087,Order Placed,01:53:48,828
906,1463,Delivered,00:47:28,1705
907,8714,Delivered,00:12:48,5921
908,8507,Delivered,00:26:49,5101
909,4966,Delivered,01:52:46,7614
910,1141,Order Placed,01:47:13,9249
911,4828,Delivered,01:20:48,5968
912,3596,Delivered,01:59:37,4032
913,872,Delivered,00:46:21,2820
914,2655,Delivered,00:46:01,2909
915,2044,In Transit,00:23:49,8563
916,9490,Delivered,01:39:20,9229
917,8609,Not Delivered,00:23:01,614
918,4034,Delivered,00:41:12,1477
919,836,Not Delivered,01:21:05,5577
920,7155,Delivered,01:30:45,8410
921,7219,Order Placed,01:19:54,4198
922,4404,Order Placed,00:13:21,8660
923,5472,Not Delivered,00:56:45,6721
924,7683,Order Placed,00:19:27,7952
925,8779,Delivered,01:07:56,1812
926,29,In Transit,01:59:09,9776
927,5488,In Transit,00:43:10,136
928,9731,Not Delivered,00:58:14,7665
929,4930,Not Delivered,00:26:17,8740
930,2172,In Transit,01:26:38,9533
931,6954,Not Delivered,01:20:15,8906
932,2796,In Transit,01:40:40,3549
933,5053,Delivered,00:50:08,988
934,7132,Delivered,01:17:33,2354
935,1017,Delivered,01:34:13,660
936,4109,Delivered,01:10:33,6101
937,3007,Delivered,00:50:14,9916
938,4534,In Transit,00:51:03,8704
939,7500,Delivered,01:30:14,429
940,1891,Not Delivered,01:49:12,3415
941,9803,Delivered,01:38:57,6042
942,8704,Delivered,01:13:38,8667
943,8316,Order Placed,00:50:54,8174
944,9168,Order Placed,01:32:27,6484
945,31,Delivered,01:44:08,8481
946,7762,Delivered,01:39:27,1350
947,8421,Delivered,00:55:19,6856
948,4767,In Transit,01:43:58,3920
949,3716,Delivered,01:35:43,6392
950,342,Delivered,00:10:11,5011
951,4295,Order Placed,00:48:12,2627
952,6670,In Transit,00:27:01,6631
953,139,Delivered,01:58:18,8764
954,4429,Delivered,00:13:17,1429
955,7137,In Transit,01:14:28,296
956,1507,In Transit,00:34:21,9741
957,667,Not Delivered,00:33:22,205
958,2656,Delivered,01:35:39,1424
959,7645,Delivered,00:25:39,9693
960,9101,Delivered,01:41:49,8839
961,5061,Delivered,00:38:51,6146
962,1285,Order Placed,00:12:24,333
963,7514,Delivered,00:19:57,5555
964,9659,Delivered,01:24:24,1288
965,6451,Delivered,00:43:34,5285
966,6060,Delivered,00:53:07,1033
967,983,Delivered,01:17:06,9535
968,2232,Delivered,00:09:32,9918
969,3385,Delivered,01:25:22,3346
970,7058,Not Delivered,01:28:10,3774
971,9865,Delivered,01:31:14,5823
972,2965,Order Placed,00:58:53,8152
973,445,Delivered,00:48:44,5897
974,4577,Delivered,00:33:18,2500
975,7043,Delivered,01:07:42,2345
976,3763,Not Delivered,00:23:54,5501
977,2106,Not Delivered,00:57:08,4898
978,8594,Delivered,01:12:40,8446
979,2768,Delivered,00:07:42,9569
980,8459,Delivered,01:35:21,5398
981,3589,Delivered,00:54:33,1077
982,493,Delivered,00:55:50,9571
983,5917,Delivered,01:17:41,3501
984,376,Order Placed,01:49:25,7340
985,6764,Delivered,01:26:46,3575
986,6854,Delivered,00:51:31,7044
987,2789,Order Placed,01:58:26,3300
988,4022,Delivered,01:12:54,9779
989,6162,In Transit,01:31:21,1885
990,9245,Not Delivered,01:32:50,3912
991,8977,Delivered,00:19:50,7649
992,1617,Delivered,01:28:49,3675
993,5079,In Transit,00:14:46,2749
994,9000,Delivered,00:11:09,1497
995,7664,Order Placed,00:09:04,900
996,2223,Delivered,01:49:44,4684
997,4913,Delivered,01:22:22,8262
998,3099,Delivered,00:32:27,8537
999,5636,Delivered,00:12:56,4189
1000,8587,Delivered,00:29:21,5346
1001,8215,Delivered,00:30:34,13
1002,3075,In Transit,00:49:47,6041
1003,6822,Not Delivered,01:58:26,3625
1004,4012,Delivered,00:36:59,7537
1005,2722,Delivered,01:50:05,6057
1006,2847,Delivered,00:19:26,6149
1007,8627,Delivered,01:35:05,6941
1008,392,Delivered,00:54:32,2122
1009,758,Order Placed,00:49:21,2344
1010,1972,Order Placed,01:05:55,6740
1011,1320,Delivered,01:09:59,3541
1012,2567,Delivered,01:12:57,4363
1013,5301,Delivered,01:09:16,1115
1014,6682,Delivered,00:05:34,4563
1015,4831,Delivered,00:44:55,4724
1016,1111,Not Delivered,01:50:19,8746
1017,750,Not Delivered,01:41:11,2954
1018,8383,Not Delivered,00:11:11,9893
1019,5385,Delivered,00:45:16,2082
1020,6044,In Transit,00:32:28,6522
1021,7098,Delivered,01:52:15,2224
1022,6363,Not Delivered,01:27:03,8707
1023,7918,Delivered,01:54:32,1175
1024,7968,Delivered,00:41:09,1716
1025,9141,Delivered,01:32:52,3188
1026,1965,Delivered,01:49:51,5261
1027,56,Not Delivered,00:05:27,8104
1028,8416,Delivered,00:21:35,4567
1029,1553,Order Placed,00:09:26,9432
1030,5048,Delivered,00:36:45,388
1031,5604,Delivered,01:05:25,401
1032,9025,Delivered,01:49:51,9328
1033,459,Not Delivered,01:36:25,4222
1034,5755,Delivered,00:26:15,7981
1035,42,Delivered,01:09:02,6100
1036,295,Delivered,00:35:11,6751
1037,1910,Delivered,00:21:09,4797
1038,8049,Delivered,01:15:45,4160
1039,2878,Delivered,00:42:06,8191
1040,8926,Not Delivered,00:45:54,5708
1041,6504,Not Delivered,01:20:29,8085
1042,9629,In Transit,01:51:29,3436
1043,473,Delivered,01:42:10,8362
1044,3752,Order Placed,01:09:34,4604
1045,9915,Delivered,00:25:08,9742
1046,5373,Delivered,01:09:25,2659
1047,2532,Delivered,01:15:06,1519
1048,5983,Not Delivered,01:25:29,9521
1049,1788,Delivered,01:27:04,6974
1050,2506,Delivered,00:34:54,6094
1051,8753,Delivered,00:56:11,7262
1052,9145,Delivered,01:51:23,6158
1053,1113,Delivered,01:26:17,9402
1054,2138,Delivered,01:18:58,8326
1055,1102,Delivered,00:32:26,830
1056,5679,Not Delivered,00:34:35,2087
1057,4741,Delivered,01:16:42,2715
1058,5670,Delivered,00:15:40,2126
1059,3113,Order Placed,00:32:57,4584
1060,7167,Delivered,00:25:54,9980
1061,9656,In Transit,01:58:46,1629
1062,1759,In Transit,00:38:46,156
1063,1751,Not Delivered,01:11:44,4270
1064,3083,In Transit,01:43:55,6462
1065,5565,Delivered,00:44:39,8400
1066,4435,In Transit,01:35:31,7762
1067,8822,Not Delivered,00:50:23,4712
1068,3177,In Transit,01:27:10,7918
1069,1527,Not Delivered,01:50:53,3119
1070,2713,Delivered,01:48:41,9385
1071,3751,Delivered,00:56:13,9129
1072,1921,In Transit,00:20:40,1000
1073,1769,Delivered,01:20:33,360
1074,4630,Delivered,01:17:23,1588
1075,709,Delivered,01:58:53,1680
1076,6472,Not Delivered,01:30:28,5754
1077,4426,Delivered,01:31:04,5210
1078,4501,Delivered,00:44:35,2082
1079,4765,Order Placed,01:44:33,5069
1080,8855,Delivered,00:22:31,9042
1081,9391,Delivered,01:27:01,874
1082,5437,In Transit,01:49:20,3136
1083,7529,Delivered,00:34:12,8497
1084,4236,Delivered,00:21:46,3146
1085,4023,Delivered,01:54:53,5693
1086,6997,Delivered,00:32:39,9508
1087,5198,Delivered,00:25:40,3768
1088,9879,Delivered,00:18:47,9012
1089,7851,Delivered,01:58:48,5075
1090,6969,Delivered,00:25:26,9848
1091,361,Delivered,00:50:49,4317
1092,1956,Delivered,00:35:22,7406
1093,4788,Delivered,00:11:39,1583
1094,2746,Delivered,01:42:46,9261
1095,8232,Order Placed,01:22:36,3098
1096,3671,Not Delivered,01:09:44,5949
1097,4689,Delivered,01:18:11,7204
1098,7393,Delivered,00:14:29,8672
1099,912,Delivered,01:57:27,7946
1100,1990,Delivered,01:53:40,9506
1101,8656,In Transit,01:32:29,5555
1102,9147,Not Delivered,01:27:04,4417
1103,8266,In Transit,00:06:18,4801
1104,7886,Not Delivered,00:20:52,4358
1105,7252,Order Placed,01:45:31,9127
1106,8221,In Transit,00:12:48,637
1107,696,Delivered,00:59:30,6078
1108,5165,Order Placed,00:31:48,7683
1109,3019,Delivered,00:29:28,7245
1110,675,Delivered,00:43:04,8956
1111,113,Delivered,01:34:57,9232
1112,4412,Delivered,00:48:42,6186
1113,603,Delivered,01:42:28,3992
1114,1296,Delivered,01:06:56,1582
1115,1190,Delivered,01:41:23,8416
1116,4245,Delivered,01:46:39,3356
1117,3510,Delivered,01:07:02,1499
1118,8590,Delivered,00:23:03,7932
1119,1040,Order Placed,01:27:47,3953
1120,4900,Delivered,00:19:34,2039
1121,1896,Delivered,01:53:54,1641
1122,1272,Delivered,01:17:08,512
1123,3357,Delivered,01:56:01,6591
1124,7613,Not Delivered,01:36:19,7332
1125,8990,Delivered,01:25:54,6988
1126,8586,Not Delivered,00:21:11,8524
1127,7684,Not Delivered,01:42:25,845
1128,3451,Not Delivered,00:30:50,4981
1129,2743,Delivered,00:18:27,4000
1130,8119,Delivered,01:10:52,1904
1131,1085,Delivered,00:28:43,8497
1132,6724,Not Delivered,00:18:15,246
1133,923,Delivered,01:52:43,5178
1134,7198,Not Delivered,01:33:30,8490
1135,7609,Delivered,00:42:36,9930
1136,4726,Not Delivered,00:42:04,1202
1137,3584,Delivered,01:53:17,5544
1138,7145,Delivered,00:55:54,7127
1139,8811,Delivered,01:17:29,319
1140,348,Delivered,01:06:25,2843
1141,9832,Delivered,01:20:09,522
1142,5904,Order Placed,00:40:27,2857
1143,4874,Delivered,00:59:16,1045
1144,4611,Delivered,00:35:29,8758
1145,5858,Delivered,01:32:57,5779
1146,6715,In Transit,01:07:07,9586
1147,6270,Delivered,01:48:19,2941
1148,2749,In Transit,01:14:41,9263
1149,2991,Delivered,01:42:05,2098
1150,3064,Order Placed,01:06:06,5209
1151,1268,Delivered,00:31:45,8054
1152,3643,Not Delivered,01:35:54,2239
1153,6533,Not Delivered,00:45:05,6406
1154,2602,Not Delivered,01:31:44,2862
1155,48,In Transit,01:43:58,8101
1156,2295,Delivered,00:22:45,4636
1157,9705,Not Delivered,00:30:04,9540
1158,6536,Order Placed,00:07:57,3852
1159,4714,Delivered,01:30:46,1942
1160,8340,Delivered,01:45:34,7797
1161,5183,Order Placed,00:30:12,6416
1162,4257,Delivered,01:08:34,5252
1163,447,Not Delivered,01:47:38,9357
1164,5827,Delivered,01:40:46,679
1165,1207,Delivered,01:49:50,5484
1166,8516,Delivered,00:44:28,5113
1167,4386,Delivered,00:35:05,7514
1168,2215,In Transit,00:50:41,5425
1169,6056,Delivered,01:15:43,2145
1170,7085,Not Delivered,00:46:04,2181
1171,4647,Order Placed,00:13:07,7615
1172,2473,Order Placed,00:38:11,7430
1173,9737,Delivered,01:22:45,8621
1174,7789,Delivered,01:54:30,1468
1175,4059,Delivered,00:55:55,4579
1176,3934,Delivered,00:07:39,8881
1177,3913,Not Delivered,01:23:49,2298
1178,7224,Delivered,01:29:58,5908
1179,1144,Delivered,01:11:11,4895
1180,7033,Order Placed,00:43:10,8348
1181,2055,Delivered,01:12:29,7853
1182,936,Delivered,00:38:56,677
1183,6691,Delivered,01:36:22,6351
1184,2780,Delivered,00:40:07,4873
1185,2932,Delivered,00:34:22,8966
1186,1802,Delivered,01:24:07,4245
1187,235,Not Delivered,01:26:13,4546
1188,797,In Transit,01:22:53,7537
1189,9907,In Transit,00:15:55,9216
1190,9364,In Transit,00:38:14,8501
1191,3955,Delivered,00:46:21,8700
1192,224,Delivered,01:32:15,9405
1193,9722,Delivered,00:24:51,5929
1194,4955,Not Delivered,01:17:17,9936
1195,4696,Not Delivered,01:48:03,3404
1196,1784,Delivered,01:15:25,534
1197,6855,Delivered,00:05:19,6439
1198,6508,Delivered,00:10:30,3642
1199,9217,Delivered,01:10:11,8024
1200,2893,Delivered,00:50:57,4876
1201,212,Delivered,00:08:21,7767
1202,2444,Order Placed,00:49:28,590
1203,9700,Not Delivered,01:15:50,4129
1204,5438,Order Placed,00:17:37,7793
1205,1618,In Transit,01:28:09,5305
1206,5965,Delivered,00:19:10,5444
1207,81,Delivered,01:26:28,8588
1208,9676,Delivered,01:37:56,1352
1209,7604,Order Placed,00:46:07,234
1210,2998,Not Delivered,01:23:19,53
1211,240,Order Placed,00:19:52,5526
1212,7004,Delivered,01:42:53,8975
1213,9094,Order Placed,01:52:57,7311
1214,5740,Order Placed,00:32:19,5861
1215,1331,Delivered,00:58:17,203
1216,6386,Delivered,01:55:27,5678
1217,2579,Not Delivered,01:47:16,6712
1218,4986,Delivered,01:37:27,5583
1219,4479,Delivered,00:10:20,7735
1220,2884,In Transit,00:46:00,39
1221,9390,Delivered,01:18:55,1458
1222,8968,Delivered,00:15:45,7543
1223,1067,Delivered,00:30:07,8088
1224,9909,Delivered,00:53:05,9556
1225,8708,In Transit,01:14:05,1480
1226,7403,In Transit,00:49:59,8009
1227,6496,Order Placed,00:24:26,9283
1228,8252,Order Placed,01:31:25,5711
1229,7306,In Transit,01:58:01,9810
1230,1039,Delivered,01:30:31,3386
1231,4018,Delivered,00:43:41,8113
1232,2918,Not Delivered,00:36:33,5806
1233,7921,Delivered,00:18:08,2308
1234,4328,Delivered,00:50:23,1238
1235,2678,Delivered,01:16:26,2199
1236,3000,Delivered,01:36:04,4669
1237,4623,Delivered,00:45:14,7710
1238,1405,Delivered,01:14:39,8601
1239,8440,Not Delivered,00:58:59,2682
1240,1621,Delivered,01:42:24,6599
1241,2727,Delivered,01:51:30,4159
1242,2072,In Transit,01:55:46,8011
1243,8035,Delivered,01:15:46,212
1244,9196,Delivered,01:24:24,7049
1245,7003,In Transit,00:58:08,4354
1246,8173,Delivered,00:49:19,1931
1247,2176,In Transit,01:56:58,5668
1248,9488,Delivered,00:24:58,6771
1249,2709,Delivered,01:47:56,2587
1250,9027,In Transit,01:20:26,9777
1251,3742,Delivered,01:08:19,7117
1252,5987,Delivered,01:44:34,1000
1253,4821,Not Delivered,01:44:27,475
1254,1570,Delivered,01:20:51,9965
1255,6118,In Transit,00:37:40,2966
1256,9969,Delivered,01:40:15,4440
1257,1647,Order Placed,00:16:39,5707
1258,2091,Not Delivered,01:18:25,3528
1259,756,Delivered,00:12:33,4571
1260,3105,Delivered,00:19:36,3237
1261,9698,Not Delivered,00:06:41,2027
1262,3482,Order Placed,00:53:52,3577
1263,1559,Delivered,01:59:01,6451
1264,2065,Delivered,01:08:29,9577
1265,3292,Order Placed,01:36:30,6890
1266,8094,Order Placed,01:37:50,2042
1267,1616,Delivered,01:52:22,3261
1268,5605,Delivered,00:37:03,9140
1269,121,Delivered,01:59:16,5814
1270,316,Delivered,00:48:22,6321
1271,5948,Delivered,01:50:00,95
1272,1900,Delivered,00:22:55,3948
1273,8602,Delivered,01:23:02,4001
1274,5140,Delivered,01:30:33,9672
1275,7179,Delivered,01:16:28,5703
1276,6633,Not Delivered,00:35:27,7867
1277,6720,Delivered,00:59:57,5080
1278,4686,Delivered,00:23:47,217
1279,3394,Order Placed,00:30:49,8188
1280,3688,In Transit,00:12:06,8544
1281,731,Delivered,01:59:45,4998
1282,3192,In Transit,01:18:53,779
1283,6152,Delivered,00:24:01,8051
1284,4535,Delivered,00:32:14,2159
1285,8304,Delivered,01:44:09,4037
1286,5836,In Transit,01:51:59,6751
1287,1460,Not Delivered,00:14:24,9273
