restaurant_id,restaurant_name,city,opening_hours
371,Classic Kitchen Bar & Kitchen,Pune,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
372,Heritage Dhaba Cafe,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
373,Golden Zaika Junction,Hyderabad,10:00 AM - 11:00 PM
374,Silver Corner Junction,Delhi,9:00 AM - 12:00 AM
375,Modern Masala Cafe,Kolkata,8:00 AM - 10:00 PM
376,Royal Curry Place,Delhi,11:00 AM - 11:00 PM
377,The Annapoorna Lounge,Ahmedabad,24 Hours
378,New Garden Bar & Kitchen,Kolkata,10:00 AM - 11:00 PM
379,Grand Annapoorna Point,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
380,Old Masala & Co.,Delhi,7:00 AM - 10:00 PM
381,Classic Kitchen Junction,Chennai,8:00 AM - 10:00 PM
382,Biryani Grill Junction,Delhi,9:00 AM - 12:00 AM
383,Fusion Biryani Express,Bengaluru,10:00 AM - 11:00 PM
384,Classic Zaika Place,Ahmedabad,8:00 AM - 11:00 PM
385,Spice Bazaar & Co.,Bengaluru,10:00 AM - 10:00 PM
386,Urban Swad Place,Kolkata,9:00 AM - 11:00 PM
387,Little Palace Cafe,Chennai,10:00 AM - 11:00 PM
388,Spice House Point,Delhi,11:00 AM - 11:00 PM
389,Heritage Corner Express,Chennai,6:00 PM - 3:00 AM
390,Royal House Bar & Kitchen,Ahmedabad,11:00 AM - 11:00 PM
391,Little Rasoi Cafe,Bengaluru,10:00 AM - 11:00 PM
392,Grand Swad,Chennai,7:00 AM - 10:00 PM
393,Grand Kitchen Cafe,Pune,7:00 AM - 10:00 PM
394,Silver Flavours Place,Surat,6:00 PM - 3:00 AM
395,Desi Annapoorna Lounge,Mumbai,8:00 AM - 11:00 PM
396,Little Corner Bar & Kitchen,Jaipur,9:00 AM - 11:00 PM
397,Little Thali & Co.,Mumbai,10:00 AM - 10:00 PM
398,Biryani Garden Bar & Kitchen,Delhi,10:00 AM - 11:00 PM
399,Desi Thali Point,Mumbai,24 Hours
400,Hotel Curry Express,Delhi,9:00 AM - 11:00 PM
401,Hotel Curry Bar & Kitchen,Mumbai,9:00 AM - 11:00 PM
402,Desi Masala,Bengaluru,10:00 AM - 11:00 PM
403,Restaurant Swad,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
404,Classic Chowk Junction,Delhi,10:00 AM - 10:00 PM
405,Urban Corner Point,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
406,Golden Thali Cafe,Delhi,11:30 AM - 11:45 PM
407,Restaurant Dosa Junction,Chennai,6:00 PM - 3:00 AM
408,Big Haveli & Co.,Mumbai,9:00 AM - 12:00 AM
409,Urban Flavours,Bengaluru,10:00 AM - 11:00 PM
410,Big Annapoorna & Co.,Mumbai,11:00 AM - 11:00 PM
411,Heritage Darbar Point,Chennai,10:00 AM - 11:00 PM
412,The Dhaba Junction,Hyderabad,6:00 PM - 3:00 AM
413,Silver Flavours & Co.,Bengaluru,12:00 PM - 12:00 AM
414,Fusion Kabab Junction,Ahmedabad,12:00 PM - 12:00 AM
415,Hotel Darbar Hub,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
416,Spice Darbar Point,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
417,Biryani Tadka Junction,Mumbai,9:00 AM - 12:00 AM
418,Old Haveli & Co.,Chennai,8:00 AM - 10:00 PM
419,Classic Haveli Bar & Kitchen,Mumbai,8:00 AM - 11:00 PM
420,Old Flavours Lounge,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
421,Cafe Bazaar Bar & Kitchen,Mumbai,8:00 AM - 10:00 PM
422,Cafe Darbar Hub,Ahmedabad,9:00 AM - 12:00 AM
423,Grand Curry Place,Bengaluru,12:00 PM - 12:00 AM
424,Silver Dosa Bar & Kitchen,Hyderabad,11:00 AM - 11:00 PM
425,Biryani Chowk Express,Mumbai,10:00 AM - 10:00 PM
426,Spice Swad,Delhi,8:00 AM - 10:00 PM
427,Biryani Annapoorna Junction,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
428,Cafe Masala Junction,Mumbai,6:00 PM - 3:00 AM
429,Silver Tadka Point,Kolkata,11:30 AM - 11:45 PM
430,Old Khana Hub,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
431,Big Curry,Chennai,8:00 AM - 10:00 PM
432,Silver Tandoor & Co.,Hyderabad,10:00 AM - 10:00 PM
433,Fusion Flame Cafe,Delhi,11:00 AM - 11:00 PM
434,Heritage Curry Express,Bengaluru,12:00 PM - 12:00 AM
435,Golden Palace Junction,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
436,Heritage Grill Point,Chennai,24 Hours
437,Hotel Zaika Point,Hyderabad,9:00 AM - 11:00 PM
438,Fusion Darbar Lounge,Pune,12:00 PM - 12:00 AM
439,Little Tadka & Co.,Surat,7:00 AM - 10:00 PM
440,Grand Flame,Ahmedabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
441,Little Khana Hub,Pune,10:00 AM - 11:00 PM
442,Little Chowk,Delhi,8:00 AM - 10:00 PM
443,Royal Curry & Co.,Chennai,9:00 AM - 12:00 AM
444,New Haveli Express,Chennai,6:00 PM - 3:00 AM
445,Little Masala Cafe,Mumbai,11:00 AM - 11:00 PM
446,Silver Corner Place,Chennai,8:00 AM - 11:00 PM
447,Golden Masala Hub,Mumbai,24 Hours
448,Little Grill & Co.,Jaipur,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
449,Old Zaika,Kolkata,10:00 AM - 10:00 PM
450,Golden Flavours Point,Bengaluru,9:00 AM - 12:00 AM
451,New Biryani Junction,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
452,Urban Flame Lounge,Hyderabad,6:00 PM - 3:00 AM
453,Classic Biryani Junction,Hyderabad,6:00 PM - 3:00 AM
454,New Swad Lounge,Chennai,8:00 AM - 10:00 PM
455,Restaurant Palace Bar & Kitchen,Mumbai,8:00 AM - 11:00 PM
456,Royal Dhaba Point,Pune,10:00 AM - 10:00 PM
457,Fusion House Cafe,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
458,Old Annapoorna Point,Hyderabad,8:00 AM - 10:00 PM
459,Big Flame Cafe,Delhi,24 Hours
460,Old Khana Cafe,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
461,Urban Flavours & Co.,Delhi,7:00 AM - 10:00 PM
462,Hotel Garden Express,Pune,10:00 AM - 10:00 PM
463,Big Darbar Lounge,Ahmedabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
464,Silver House Hub,Jaipur,10:00 AM - 11:00 PM
465,Hotel Bazaar Cafe,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
466,Spice Spice Hub,Delhi,11:00 AM - 11:00 PM
467,Restaurant Dosa Place,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
468,Silver Curry Bar & Kitchen,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
469,Classic Dosa Express,Mumbai,8:00 AM - 11:00 PM
470,Fusion Masala & Co.,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
471,New Chowk Point,Delhi,8:00 AM - 10:00 PM
472,Cafe Haveli Bar & Kitchen,Delhi,6:00 PM - 3:00 AM
473,Cafe Kabab & Co.,Delhi,7:00 AM - 10:00 PM
474,Cafe Kitchen Express,Hyderabad,12:00 PM - 12:00 AM
475,Spice Annapoorna Cafe,Mumbai,9:00 AM - 12:00 AM
476,Grand Dosa Bar & Kitchen,Delhi,6:00 PM - 3:00 AM
477,Old Flame Point,Hyderabad,9:00 AM - 12:00 AM
478,Fusion Darbar,Jaipur,9:00 AM - 11:00 PM
479,Silver Tadka Bar & Kitchen,Mumbai,11:30 AM - 11:45 PM
480,Grand Tadka & Co.,Kolkata,10:00 AM - 10:00 PM
481,Golden Corner Bar & Kitchen,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
482,Heritage Thali Hub,Mumbai,8:00 AM - 11:00 PM
483,Urban Khana Cafe,Bengaluru,8:00 AM - 10:00 PM
484,Classic Rasoi Place,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
485,Cafe Chowk Point,Bengaluru,9:00 AM - 12:00 AM
486,Heritage Darbar Lounge,Bengaluru,9:00 AM - 11:00 PM
487,Urban Thali Bar & Kitchen,Delhi,11:30 AM - 11:45 PM
488,Big Haveli & Co.,Mumbai,12:00 PM - 12:00 AM
489,New Kabab Express,Bengaluru,12:00 PM - 12:00 AM
490,New Grill,Mumbai,10:00 AM - 11:00 PM
491,Classic Curry Bar & Kitchen,Hyderabad,8:00 AM - 10:00 PM
492,Old Corner Express,Pune,12:00 PM - 12:00 AM
493,Hotel Annapoorna Lounge,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
494,Silver Zaika Place,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
495,New Khana Cafe,Chennai,8:00 AM - 10:00 PM
496,Modern House Place,Kolkata,8:00 AM - 10:00 PM
497,Old Kabab Express,Mumbai,11:00 AM - 11:00 PM
498,Big Palace & Co.,Bengaluru,8:00 AM - 11:00 PM
499,Classic Kitchen Lounge,Hyderabad,9:00 AM - 12:00 AM
500,Desi Bites Cafe,Hyderabad,6:00 PM - 3:00 AM
501,Urban Zaika & Co.,Bengaluru,9:00 AM - 12:00 AM
502,Big House Lounge,Bengaluru,24 Hours
503,New Biryani Express,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
504,Silver Corner Hub,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
505,Urban Haveli,Bengaluru,8:00 AM - 11:00 PM
506,Urban Masala Place,Delhi,7:00 AM - 10:00 PM
507,Desi Rasoi Point,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
508,Restaurant Curry Point,Kolkata,6:00 PM - 3:00 AM
509,Biryani Thali,Kolkata,9:00 AM - 12:00 AM
510,Big Tandoor,Bengaluru,24 Hours
511,Desi Tandoor & Co.,Delhi,8:00 AM - 11:00 PM
512,Little Corner Hub,Mumbai,9:00 AM - 11:00 PM
513,Cafe Bites & Co.,Ahmedabad,9:00 AM - 12:00 AM
514,Modern Corner Bar & Kitchen,Chennai,9:00 AM - 12:00 AM
515,Golden Mahal & Co.,Kolkata,9:00 AM - 12:00 AM
516,Grand Garden Lounge,Mumbai,8:00 AM - 11:00 PM
517,Modern Palace Express,Bengaluru,11:00 AM - 11:00 PM
518,Golden Curry Cafe,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
519,Desi Bites Point,Bengaluru,8:00 AM - 11:00 PM
520,Modern Zaika Place,Hyderabad,12:00 PM - 12:00 AM
521,Golden Tandoor Lounge,Bengaluru,8:00 AM - 11:00 PM
522,Classic House,Kolkata,8:00 AM - 11:00 PM
523,Old Thali Place,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
524,Classic Annapoorna Junction,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
525,Heritage Dhaba Lounge,Kolkata,9:00 AM - 12:00 AM
526,Restaurant Biryani Bar & Kitchen,Bengaluru,24 Hours
527,Royal Thali Cafe,Bengaluru,11:30 AM - 11:45 PM
528,The Corner & Co.,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
529,Restaurant Khana Hub,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
530,Golden Masala & Co.,Hyderabad,10:00 AM - 10:00 PM
531,Little Curry,Bengaluru,7:00 AM - 10:00 PM
532,Old Masala Express,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
533,Cafe Bites Hub,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
534,Restaurant Tadka & Co.,Bengaluru,8:00 AM - 10:00 PM
535,Cafe Biryani & Co.,Bengaluru,9:00 AM - 11:00 PM
536,Heritage Corner Place,Kolkata,9:00 AM - 12:00 AM
537,Little Dhaba Hub,Bengaluru,6:00 PM - 3:00 AM
538,New Curry Express,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
539,Biryani Bites Express,Hyderabad,24 Hours
540,Grand Biryani Place,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
541,Golden Grill Bar & Kitchen,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
542,Golden Grill Express,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
543,Cafe Garden,Bengaluru,12:00 PM - 12:00 AM
544,Grand House Bar & Kitchen,Delhi,10:00 AM - 11:00 PM
545,Royal Rasoi Express,Kolkata,7:00 AM - 10:00 PM
546,Big Tadka & Co.,Delhi,9:00 AM - 11:00 PM
547,Big Corner Cafe,Mumbai,11:30 AM - 11:45 PM
548,Big Rasoi Point,Bengaluru,24 Hours
549,Urban Garden Place,Bengaluru,10:00 AM - 11:00 PM
550,Silver Palace,Mumbai,8:00 AM - 10:00 PM
551,Cafe Annapoorna Hub,Chennai,24 Hours
552,Classic Biryani Point,Kolkata,12:00 PM - 12:00 AM
553,Heritage Kabab,Bengaluru,10:00 AM - 10:00 PM
554,Spice Mahal Point,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
555,Little Khana & Co.,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
556,Fusion Haveli & Co.,Mumbai,12:00 PM - 12:00 AM
557,Biryani Zaika Lounge,Mumbai,6:00 PM - 3:00 AM
558,Urban Tandoor Lounge,Kolkata,10:00 AM - 11:00 PM
559,Restaurant Haveli Hub,Kolkata,12:00 PM - 12:00 AM
560,Urban Dosa Place,Pune,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
561,Urban Corner Cafe,Hyderabad,9:00 AM - 12:00 AM
562,Heritage Annapoorna Express,Chennai,6:00 PM - 3:00 AM
563,Classic Mahal Express,Delhi,10:00 AM - 11:00 PM
564,Restaurant Palace & Co.,Kolkata,10:00 AM - 10:00 PM
565,Hotel Zaika Point,Ahmedabad,7:00 AM - 10:00 PM
566,New Tadka Express,Mumbai,7:00 AM - 10:00 PM
567,Grand Kabab Junction,Mumbai,7:00 AM - 10:00 PM
568,Modern Kabab Point,Bengaluru,11:00 AM - 11:00 PM
569,Grand Biryani Cafe,Pune,10:00 AM - 11:00 PM
570,Silver Flame Lounge,Mumbai,10:00 AM - 11:00 PM
571,Silver Mahal Junction,Delhi,24 Hours
572,Urban Khana,Pune,11:00 AM - 11:00 PM
573,Spice Corner Lounge,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
574,The Zaika,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
575,Desi Corner Hub,Mumbai,8:00 AM - 10:00 PM
576,Fusion Mahal Hub,Bengaluru,24 Hours
577,Modern Flame Lounge,Chennai,8:00 AM - 11:00 PM
578,The Garden Point,Hyderabad,10:00 AM - 11:00 PM
579,Fusion Table & Co.,Bengaluru,9:00 AM - 11:00 PM
580,Desi House Junction,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
581,Grand Dhaba Cafe,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
582,Little Rasoi,Delhi,6:00 PM - 3:00 AM
583,Heritage Tandoor Cafe,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
584,Silver Chowk Point,Bengaluru,11:00 AM - 11:00 PM
585,Little Chowk & Co.,Bengaluru,10:00 AM - 10:00 PM
586,Golden Chowk,Delhi,9:00 AM - 12:00 AM
587,Little Dhaba Place,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
588,The Rasoi Cafe,Mumbai,11:00 AM - 11:00 PM
589,Big Corner,Mumbai,10:00 AM - 11:00 PM
590,Classic House Place,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
591,Grand Flavours Place,Delhi,8:00 AM - 10:00 PM
592,Modern Khana Lounge,Mumbai,10:00 AM - 10:00 PM
593,Golden Kitchen Place,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
594,Biryani Biryani Express,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
595,The Flavours Lounge,Mumbai,8:00 AM - 10:00 PM
596,Grand Bazaar Junction,Bengaluru,9:00 AM - 12:00 AM
597,New Tadka Lounge,Pune,24 Hours
598,Royal Biryani Express,Bengaluru,11:30 AM - 11:45 PM
599,Royal Mahal Place,Hyderabad,8:00 AM - 10:00 PM
600,Fusion Grill Hub,Delhi,10:00 AM - 10:00 PM
601,Hotel Garden Cafe,Delhi,9:00 AM - 12:00 AM
602,Heritage Haveli Bar & Kitchen,Kolkata,8:00 AM - 11:00 PM
603,Restaurant Tadka Lounge,Chennai,11:30 AM - 11:45 PM
604,Cafe Annapoorna & Co.,Mumbai,24 Hours
605,Royal Kitchen Place,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
606,Little Haveli,Ahmedabad,10:00 AM - 10:00 PM
607,Big Corner & Co.,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
608,Hotel Tandoor Hub,Chennai,7:00 AM - 10:00 PM
609,Cafe Grill Point,Bengaluru,9:00 AM - 11:00 PM
610,Little Masala & Co.,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
611,The Curry & Co.,Jaipur,9:00 AM - 12:00 AM
612,Grand Dosa Bar & Kitchen,Chennai,10:00 AM - 10:00 PM
613,Royal Rasoi Hub,Delhi,9:00 AM - 12:00 AM
614,Restaurant Biryani Junction,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
615,Modern Corner Point,Pune,8:00 AM - 10:00 PM
616,Heritage Khana Bar & Kitchen,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
617,Golden Kabab & Co.,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
618,Golden Dhaba Bar & Kitchen,Delhi,9:00 AM - 12:00 AM
619,Little Dosa Point,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
620,Urban Annapoorna Hub,Pune,9:00 AM - 12:00 AM
621,Urban Bites,Delhi,9:00 AM - 12:00 AM
622,Grand Tandoor,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
623,Royal Kabab & Co.,Bengaluru,8:00 AM - 11:00 PM
624,Heritage Tadka Express,Kolkata,6:00 PM - 3:00 AM
625,Old Dhaba Hub,Hyderabad,8:00 AM - 11:00 PM
626,Little Bazaar Cafe,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
627,Restaurant Bites & Co.,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
628,Heritage Masala Hub,Delhi,8:00 AM - 11:00 PM
629,Fusion Curry Hub,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
630,Biryani Table Point,Chennai,7:00 AM - 10:00 PM
631,Desi Palace Express,Delhi,8:00 AM - 10:00 PM
632,Royal Haveli,Hyderabad,9:00 AM - 12:00 AM
633,Heritage Palace Express,Chennai,8:00 AM - 10:00 PM
634,Fusion Flame Place,Chennai,6:00 PM - 3:00 AM
635,Fusion Kitchen Bar & Kitchen,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
636,Grand Garden,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
637,Modern Swad Hub,Bengaluru,8:00 AM - 11:00 PM
638,Modern Dhaba Bar & Kitchen,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
639,Biryani Flame Bar & Kitchen,Bengaluru,6:00 PM - 3:00 AM
640,Modern Kitchen & Co.,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
641,Golden Grill & Co.,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
642,Spice Table,Bengaluru,6:00 PM - 3:00 AM
643,Desi Zaika Lounge,Delhi,24 Hours
644,Cafe Dosa Lounge,Delhi,24 Hours
645,Silver Khana Point,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
646,The Kabab Point,Hyderabad,9:00 AM - 12:00 AM
647,Golden Mahal,Delhi,8:00 AM - 11:00 PM
648,Biryani Zaika Express,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
649,Urban Biryani Lounge,Hyderabad,10:00 AM - 11:00 PM
650,Biryani Palace Express,Delhi,9:00 AM - 11:00 PM
651,Cafe Dosa Point,Pune,9:00 AM - 12:00 AM
652,Silver Palace Junction,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
653,Urban Rasoi & Co.,Mumbai,8:00 AM - 10:00 PM
654,Silver Table Express,Delhi,11:30 AM - 11:45 PM
655,Biryani Palace,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
656,Fusion Biryani Cafe,Jaipur,8:00 AM - 11:00 PM
657,Urban Dosa,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
658,Grand Palace Hub,Bengaluru,8:00 AM - 10:00 PM
659,Spice Dhaba Bar & Kitchen,Chennai,12:00 PM - 12:00 AM
660,Spice Bites Bar & Kitchen,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
661,Cafe Swad & Co.,Hyderabad,10:00 AM - 10:00 PM
662,Grand Flame Point,Ahmedabad,12:00 PM - 12:00 AM
663,Grand Dosa Hub,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
664,Spice Annapoorna Junction,Bengaluru,10:00 AM - 11:00 PM
665,Silver Dosa Lounge,Kolkata,8:00 AM - 11:00 PM
666,Fusion Table Place,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
667,Little Flame Cafe,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
668,The Rasoi Bar & Kitchen,Chennai,8:00 AM - 10:00 PM
669,Old Tadka,Delhi,9:00 AM - 11:00 PM
670,Spice Palace Hub,Delhi,10:00 AM - 11:00 PM
671,Biryani Tadka Lounge,Chennai,8:00 AM - 10:00 PM
672,Hotel Thali Hub,Delhi,8:00 AM - 11:00 PM
673,Silver Kitchen Point,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
674,Big Flavours & Co.,Mumbai,9:00 AM - 12:00 AM
675,Heritage Spice Lounge,Pune,10:00 AM - 10:00 PM
676,The Biryani & Co.,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
677,Little Corner Cafe,Delhi,9:00 AM - 11:00 PM
678,Golden Tandoor Point,Mumbai,10:00 AM - 10:00 PM
679,Desi Thali Junction,Ahmedabad,7:00 AM - 10:00 PM
680,Royal Tadka Place,Jaipur,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
681,Biryani Swad Bar & Kitchen,Chennai,7:00 AM - 10:00 PM
682,Heritage House,Bengaluru,10:00 AM - 11:00 PM
683,Silver Curry Hub,Jaipur,12:00 PM - 12:00 AM
684,Golden Flavours Point,Bengaluru,9:00 AM - 12:00 AM
685,Grand Curry Junction,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
686,The Bites Express,Mumbai,11:00 AM - 11:00 PM
687,Little Spice Hub,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
688,Biryani Tadka Place,Mumbai,10:00 AM - 11:00 PM
689,Little Flavours,Mumbai,12:00 PM - 12:00 AM
690,Grand Thali Express,Mumbai,24 Hours
691,Biryani Haveli Hub,Kolkata,9:00 AM - 12:00 AM
692,Little Darbar Bar & Kitchen,Chennai,10:00 AM - 10:00 PM
693,New Table Place,Pune,10:00 AM - 10:00 PM
694,Grand Darbar Express,Ahmedabad,11:00 AM - 11:00 PM
695,Hotel Spice Bar & Kitchen,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
696,Hotel Masala Place,Mumbai,8:00 AM - 10:00 PM
697,Modern Curry Hub,Delhi,11:00 AM - 11:00 PM
698,Desi Annapoorna Lounge,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
699,Golden Haveli Point,Mumbai,12:00 PM - 12:00 AM
700,Classic Chowk & Co.,Bengaluru,24 Hours
701,Hotel Table Cafe,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
702,Modern Rasoi Point,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
703,Old Table Cafe,Delhi,11:30 AM - 11:45 PM
704,Royal Darbar Express,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
705,New Garden Lounge,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
706,Classic Garden & Co.,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
707,Desi Rasoi Junction,Pune,9:00 AM - 11:00 PM
708,Spice Chowk Place,Mumbai,24 Hours
709,Silver Annapoorna Junction,Hyderabad,11:30 AM - 11:45 PM
710,Biryani Masala Hub,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
711,Cafe Darbar,Chennai,11:30 AM - 11:45 PM
712,The Chowk & Co.,Bengaluru,8:00 AM - 11:00 PM
713,Old Rasoi Hub,Bengaluru,11:30 AM - 11:45 PM
714,Spice Flame Point,Chennai,12:00 PM - 12:00 AM
715,Biryani Grill Cafe,Hyderabad,9:00 AM - 11:00 PM
716,Golden Spice Place,Delhi,10:00 AM - 11:00 PM
717,Silver Annapoorna,Ahmedabad,10:00 AM - 10:00 PM
718,Biryani Corner Bar & Kitchen,Mumbai,11:00 AM - 11:00 PM
719,Modern Table Lounge,Delhi,10:00 AM - 11:00 PM
720,Silver Garden Express,Bengaluru,8:00 AM - 10:00 PM
721,The Darbar & Co.,Bengaluru,12:00 PM - 12:00 AM
722,Big Dosa Bar & Kitchen,Delhi,10:00 AM - 10:00 PM
723,Big Palace Cafe,Bengaluru,11:30 AM - 11:45 PM
724,Spice Table Place,Bengaluru,24 Hours
725,Urban Chowk Point,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
726,Old Dosa & Co.,Surat,24 Hours
727,Big Tadka Lounge,Mumbai,6:00 PM - 3:00 AM
728,Desi Corner Bar & Kitchen,Bengaluru,8:00 AM - 10:00 PM
729,Cafe Thali Bar & Kitchen,Mumbai,8:00 AM - 10:00 PM
730,Little Dhaba,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
731,Fusion Kitchen Cafe,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
732,New Garden Bar & Kitchen,Kolkata,10:00 AM - 10:00 PM
733,Urban Khana,Chennai,11:30 AM - 11:45 PM
734,Spice Darbar Bar & Kitchen,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
735,Big Flavours,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
736,Classic Dosa Cafe,Ahmedabad,24 Hours
737,Big Zaika Cafe,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
