order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
393,1857,2644,Seekh Kebab,23-07-2022,13:44:34,Cancelled,1390
394,1839,1618,Masala Papad,14-01-2023,12:39:07,Completed,335
395,6638,5669,Kheer,16-06-2022,21:48:37,Completed,1764
396,2796,9819,Upma,17-02-2024,15:29:35,Cancelled,908
397,1725,6684,Masala Papad,22-01-2024,10:43:54,Cancelled,570
398,7063,1663,Nihari,31-12-2023,05:29:11,Completed,2466
399,7844,1151,Kadai Chicken,18-10-2022,17:20:24,Cancelled,994
400,7103,5839,Gulab Jamun,30-12-2024,15:06:24,Completed,1194
401,4617,6143,Mixed Veg,07-11-2023,03:32:41,Cancelled,2089
402,756,2246,Prawn Masala,19-06-2024,07:05:58,Completed,1942
403,2875,3121,Paneer Bhurji,20-09-2023,05:57:26,Completed,1465
404,1714,9804,Lemon Rice,20-09-2024,08:31:10,Completed,904
405,1577,3398,Butter Naan,19-05-2023,17:54:10,Completed,585
406,4878,3357,Grilled Fish,29-12-2024,12:41:34,Completed,1791
407,630,6593,Bhindi Masala,23-05-2024,19:49:22,Completed,1000
408,5514,8302,Pesarattu,26-07-2024,10:35:52,Completed,823
409,1027,8257,Grilled Fish,25-11-2023,17:18:13,Completed,2008
410,7942,5824,Mutton Curry,20-04-2024,15:02:55,Completed,1078
411,2729,7997,Kheer,27-08-2022,17:06:00,Cancelled,2276
412,8010,4985,Rava Dosa,21-05-2024,08:05:03,Completed,1128
413,516,1948,Saag Aloo,28-08-2023,07:55:17,Completed,739
414,1938,1543,Egg Curry,01-12-2022,22:21:04,Completed,600
415,8465,4553,Pav Bhaji,22-03-2024,14:01:42,Cancelled,2445
416,2343,7910,Rabri,16-01-2023,17:07:24,Completed,906
417,4069,5983,Paneer Bhurji,25-05-2024,16:45:12,Completed,493
418,2791,902,Halwa,28-07-2022,23:10:54,Completed,230
419,455,7409,Upma,02-05-2024,22:42:06,Cancelled,327
420,7395,9003,Aloo Gobi,29-05-2024,22:20:18,Cancelled,1238
421,2879,357,Halwa,29-11-2024,21:19:20,Completed,1178
422,6959,3228,Lemon Rice,24-02-2024,16:01:48,Completed,1926
423,3709,1854,Prawn Masala,10-08-2023,15:01:29,Completed,1344
424,2695,7381,Rogan Josh,10-02-2023,08:02:25,Completed,2078
425,4900,1970,Jeera Rice,15-07-2024,16:45:29,Completed,543
426,9279,7437,Fish Curry,21-02-2023,19:02:10,Completed,2258
427,5900,3877,Chole Bhature,01-09-2022,12:30:19,Completed,1219
428,7136,6803,Hyderabadi Biryani,21-12-2022,16:13:11,Completed,250
429,6003,5521,Biryani,05-02-2024,09:17:57,Completed,1353
430,3793,4936,Pulao,23-05-2023,07:36:06,Completed,2466
431,8861,7738,Paneer Tikka,12-02-2024,12:27:13,Completed,1963
432,3017,7257,Bisi Bele Bath,29-11-2022,08:35:20,Cancelled,1475
433,3953,5594,Dal Makhani,07-11-2022,23:36:33,Cancelled,1727
434,5549,5403,Gulab Jamun,12-10-2024,00:33:56,Completed,2285
435,4312,7415,Kadai Chicken,12-12-2024,12:08:33,Completed,1422
436,8939,4249,Vada Pav,10-11-2022,21:30:51,Completed,300
437,1104,5089,Uttapam,25-02-2023,09:14:15,Completed,144
438,8594,9312,Gulab Jamun,22-04-2024,17:18:43,Completed,1106
439,9177,7498,Rajma Chawal,03-09-2023,11:00:39,Completed,2150
440,2593,8901,Butter Chicken,04-09-2023,07:57:59,Completed,1102
441,5935,3358,Idli Sambhar,05-08-2022,13:00:37,Completed,342
442,7747,8952,Kadai Chicken,05-07-2024,19:18:38,Completed,832
443,6213,5334,Jalebi,09-04-2024,14:50:46,Completed,1542
444,1225,5111,Kheer,17-06-2023,15:28:03,Completed,150
445,9748,2598,Shahi Paneer,10-03-2023,17:54:25,Completed,1659
446,2109,6081,Mixed Veg,24-08-2024,15:49:21,Cancelled,930
447,6750,1924,Poha,17-09-2024,16:20:56,Completed,148
448,7397,9951,Egg Curry,14-06-2023,12:36:33,Completed,1440
449,4178,3163,Gulab Jamun,16-07-2022,09:55:04,Completed,929
450,8301,3890,Palak Paneer,18-02-2024,13:15:12,Completed,196
451,3770,7224,Pesarattu,29-09-2022,14:52:30,Completed,687
452,7882,7538,Phirni,30-06-2022,16:00:11,Completed,261
453,9178,1792,Saag Aloo,08-12-2022,17:51:30,Completed,790
454,9463,3131,Aloo Paratha,22-06-2022,17:54:08,Completed,456
455,3366,6470,Rava Dosa,14-12-2024,09:04:58,Completed,754
456,7150,172,Matar Paneer,31-01-2024,19:15:31,Completed,1752
457,2769,1684,Phirni,12-01-2023,19:50:46,Cancelled,1387
458,1873,2852,Tandoori Roti,12-01-2023,08:26:47,Cancelled,1439
459,1538,5410,Rajma Chawal,13-11-2023,18:45:49,Completed,1505
460,7064,3534,Gulab Jamun,06-10-2023,05:10:31,Completed,151
461,2862,1927,Saag Aloo,19-09-2024,00:42:48,Completed,1409
462,9568,9953,Dal Tadka,26-11-2023,21:10:24,Cancelled,1116
463,5134,6811,Dal Fry,21-12-2023,04:18:57,Cancelled,1398
464,205,3299,Rabri,08-12-2023,18:55:50,Cancelled,1132
465,1161,7472,Matar Paneer,23-04-2023,09:17:30,Cancelled,1332
466,5972,2911,Galouti Kebab,17-09-2022,18:18:40,Completed,2124
467,8621,513,Grilled Fish,02-04-2024,19:44:50,Completed,338
468,8862,3756,Dal Makhani,22-11-2024,10:44:06,Completed,336
469,2745,7585,Pesarattu,20-10-2023,04:20:18,Completed,1703
470,8629,5346,Shammi Kebab,14-06-2024,13:02:24,Cancelled,284
471,4156,4121,Shahi Paneer,07-10-2024,18:18:54,Completed,1548
472,7643,6547,Chole Bhature,11-12-2023,12:40:18,Cancelled,1301
473,7141,6708,Aloo Paratha,02-06-2023,05:48:49,Completed,757
474,5290,1425,Rabri,18-03-2024,18:32:21,Cancelled,1325
475,2924,4351,Rava Dosa,27-12-2023,17:12:05,Completed,734
476,60,694,Chicken Tikka,07-05-2024,12:33:10,Completed,2138
477,1458,9900,Gulab Jamun,21-07-2023,12:15:54,Completed,1670
478,4278,8588,Upma,09-09-2023,17:05:21,Completed,193
479,3112,9671,Shammi Kebab,18-08-2023,18:45:01,Completed,249
480,9103,2408,Masala Dosa,06-12-2023,20:29:16,Completed,2193
481,4222,9318,Poha,12-06-2024,09:28:15,Completed,1673
482,6063,6438,Aloo Paratha,09-07-2022,08:41:08,Completed,690
483,4625,6065,Chole Bhature,16-12-2022,17:38:59,Completed,2040
484,4497,8615,Bhindi Masala,13-04-2023,18:59:30,Completed,1791
485,1073,8113,Rava Dosa,27-08-2024,02:11:05,Completed,1058
486,492,1711,Medu Vada,30-06-2024,16:16:56,Completed,1058
487,9988,8351,Bisi Bele Bath,25-05-2023,14:10:04,Completed,1662
488,2600,504,Butter Naan,02-12-2023,08:00:59,Completed,1507
489,6900,1696,Vada Pav,16-12-2023,19:49:15,Completed,624
490,7850,1271,Mutton Curry,04-09-2022,19:57:01,Cancelled,1893
491,3746,5111,Tandoori Roti,12-09-2023,17:17:30,Cancelled,1688
492,824,2674,Vada Pav,13-08-2024,15:34:53,Completed,1649
493,9283,3540,Tandoori Roti,15-10-2022,16:38:34,Completed,1430
494,6444,4089,Upma,02-11-2024,08:58:41,Completed,2152
495,8597,1440,Sambar Rice,09-10-2024,18:16:02,Completed,2071
496,361,6763,Jeera Rice,15-08-2024,22:43:17,Completed,500
497,7908,2121,Fish Curry,23-08-2022,10:32:18,Completed,662
498,6517,2871,Tandoori Roti,11-08-2024,14:16:49,Cancelled,930
499,6332,3990,Uttapam,23-07-2022,14:30:41,Cancelled,2283
500,2203,5606,Butter Naan,04-01-2024,20:49:24,Completed,310
501,4682,6406,Pulao,24-11-2024,16:22:25,Completed,704
502,2698,6431,Mixed Veg,30-07-2023,17:40:41,Completed,2262
503,3759,3086,Aloo Gobi,03-01-2024,09:00:13,Cancelled,1823
504,76,260,Chicken Tikka,28-11-2023,22:50:49,Completed,1569
505,9654,6629,Grilled Fish,25-09-2022,20:31:19,Completed,620
506,4319,2079,Phirni,23-11-2023,07:55:41,Completed,1314
507,6542,2952,Halwa,30-10-2023,18:41:11,Completed,349
508,8039,2062,Idli Sambhar,06-04-2024,15:07:47,Completed,2467
509,4687,8699,Jalebi,01-04-2024,18:35:43,Completed,1366
510,3820,3704,Galouti Kebab,12-10-2023,10:11:01,Cancelled,947
511,5434,3787,Seekh Kebab,23-11-2024,13:48:42,Completed,95
512,7653,8734,Kadai Chicken,20-09-2024,19:43:48,Completed,181
513,4524,1212,Kadai Chicken,01-12-2023,20:05:40,Completed,636
514,4697,6711,Kulfi,13-11-2023,11:39:48,Completed,2040
515,5524,6026,Jeera Rice,18-12-2022,15:14:51,Completed,2436
516,8008,5612,Shammi Kebab,28-07-2022,17:00:54,Completed,889
517,1281,4231,Phirni,06-09-2024,15:42:04,Completed,593
518,4482,3325,Hyderabadi Biryani,30-01-2024,10:47:47,Completed,2308
519,3826,4132,Haleem,03-02-2023,16:21:42,Completed,594
520,6693,8175,Dum Aloo,26-01-2023,12:16:27,Completed,851
521,5833,2992,Egg Curry,14-08-2023,18:56:51,Completed,2170
522,3196,3457,Bhindi Masala,08-12-2024,15:53:30,Completed,2452
523,118,2355,Butter Chicken,12-04-2023,08:21:41,Completed,682
524,854,1837,Fish Curry,06-02-2024,19:44:50,Completed,798
525,7165,3686,Rajma Chawal,06-12-2022,06:09:34,Cancelled,1665
526,3651,1323,Butter Chicken,23-05-2024,16:53:03,Completed,2012
527,9636,2428,Halwa,18-04-2023,22:08:59,Completed,1730
528,9995,213,Halwa,30-11-2022,17:43:04,Completed,2255
529,695,1017,Fish Curry,30-06-2022,16:15:49,Cancelled,982
530,3131,1208,Mixed Veg,14-09-2022,08:37:46,Completed,1757
531,7588,2776,Lemon Rice,02-08-2024,14:00:00,Cancelled,1755
532,1694,8309,Dum Aloo,15-08-2022,09:10:23,Completed,2074
533,3961,510,Uttapam,20-02-2023,13:32:20,Completed,957
534,387,2938,Dal Tadka,17-03-2023,10:27:02,Completed,327
535,547,4016,Tandoori Roti,21-09-2024,17:02:35,Completed,1968
536,808,796,Hyderabadi Biryani,13-03-2024,19:07:08,Completed,2275
537,6919,4385,Chicken Tikka,05-10-2023,23:45:17,Completed,2240
538,3631,7907,Paneer Bhurji,29-06-2023,19:02:37,Cancelled,960
539,9297,4557,Hyderabadi Biryani,17-06-2023,08:51:28,Completed,1715
540,1778,4407,Jalebi,12-11-2023,07:45:56,Cancelled,801
541,1539,6121,Kheer,13-06-2024,16:39:55,Cancelled,1509
542,2871,6933,Phirni,02-03-2023,14:07:24,Completed,331
543,625,665,Tandoori Roti,20-02-2024,15:04:57,Completed,511
544,1699,8803,Biryani,03-03-2023,19:37:50,Completed,1135
545,2575,8021,Mixed Veg,30-09-2022,13:37:12,Completed,605
546,7837,6035,Poha,17-01-2023,22:12:46,Completed,1701
547,6824,132,Idli Sambhar,17-12-2024,18:32:27,Completed,1004
548,3908,5683,Pulao,22-10-2023,09:19:49,Completed,425
549,3011,1416,Shahi Paneer,24-11-2023,21:10:18,Completed,1493
550,5396,4085,Medu Vada,14-11-2024,08:50:52,Completed,159
551,3626,9865,Paneer Bhurji,19-02-2023,08:15:23,Completed,588
552,3087,6916,Nihari,27-11-2024,20:17:05,Completed,2190
553,2038,6295,Poha,30-12-2022,00:38:10,Completed,179
554,8373,6359,Rabri,01-02-2024,07:49:43,Completed,1435
555,7612,2623,Chicken Tikka,17-07-2024,09:50:08,Completed,1472
556,779,6216,Vada Pav,13-06-2024,19:36:53,Completed,1264
557,3670,9800,Tamarind Rice,29-11-2022,19:14:41,Cancelled,1629
558,1924,2025,Upma,30-07-2023,18:43:13,Cancelled,1975
559,7273,4621,Uttapam,16-07-2022,07:04:51,Completed,1523
560,1143,728,Kadai Chicken,26-04-2023,06:44:30,Completed,904
561,9068,660,Seekh Kebab,11-08-2024,16:19:55,Completed,2231
562,4646,9999,Idli Sambhar,03-09-2023,10:21:59,Completed,1494
563,1887,4701,Aloo Paratha,16-12-2024,21:03:40,Cancelled,331
564,1546,2932,Halwa,22-01-2024,12:29:55,Completed,939
565,93,590,Prawn Masala,16-08-2022,13:35:01,Completed,575
566,5552,6568,Shammi Kebab,14-07-2024,08:48:53,Completed,313
567,2731,7691,Bhindi Masala,29-04-2024,19:34:17,Completed,350
568,6527,9167,Rasgulla,13-05-2024,16:30:57,Cancelled,1740
569,7321,5076,Rabri,31-05-2023,12:14:24,Completed,468
570,2887,9204,Tandoori Roti,12-12-2022,11:18:34,Completed,1030
571,2152,1438,Kulfi,15-12-2024,22:33:08,Completed,281
572,2465,1637,Kheer,09-10-2024,14:21:37,Completed,1692
573,1632,2189,Sambar Rice,20-07-2023,17:09:20,Cancelled,462
574,4407,9048,Hyderabadi Biryani,17-06-2022,12:48:37,Completed,698
575,453,9721,Bhindi Masala,31-10-2022,18:59:23,Completed,994
576,8870,2435,Masala Papad,22-12-2022,17:38:24,Completed,2402
577,3622,6100,Kheer,12-11-2023,09:47:05,Completed,550
578,9468,4691,Pav Bhaji,16-08-2022,07:49:51,Completed,1360
579,6275,8605,Paneer Bhurji,10-02-2024,23:01:36,Completed,2166
580,5699,1252,Butter Naan,05-11-2023,18:52:54,Completed,134
581,641,2751,Egg Curry,11-11-2022,22:28:10,Completed,1028
582,7138,4090,Sambar Rice,21-11-2024,18:22:57,Cancelled,2349
583,152,4499,Kheer,17-07-2022,09:07:45,Completed,764
584,1744,6234,Haleem,11-06-2024,18:16:12,Cancelled,2104
585,5356,9002,Dal Tadka,31-07-2024,11:19:27,Completed,1871
586,9015,4510,Egg Curry,17-04-2023,01:15:31,Cancelled,2294
587,1134,2070,Nihari,12-07-2023,19:36:46,Completed,284
588,180,4125,Gulab Jamun,17-03-2024,11:34:52,Completed,2172
589,3886,1745,Rasgulla,02-12-2024,08:44:26,Completed,226
590,7489,8244,Phirni,10-09-2022,10:51:22,Completed,606
591,1303,8750,Sambar Rice,28-07-2024,07:08:26,Completed,351
592,708,7467,Seekh Kebab,03-05-2023,13:54:48,Completed,1615
593,7598,7005,Kulfi,02-08-2024,21:53:44,Cancelled,192
594,3685,5398,Rasgulla,07-01-2023,11:09:56,Completed,1310
595,6263,9792,Kadai Chicken,08-09-2022,16:20:55,Cancelled,885
596,6137,8606,Tandoori Roti,22-10-2022,14:12:27,Cancelled,2389
597,7211,6947,Garlic Naan,12-01-2024,09:45:36,Completed,2403
598,5531,4211,Masala Dosa,17-12-2024,09:12:07,Completed,1499
599,4631,7033,Poha,04-02-2023,19:15:43,Completed,1611
600,6707,9469,Sambar Rice,03-06-2022,12:31:14,Completed,830
601,1537,2314,Dal Makhani,26-03-2023,13:25:15,Completed,878
602,4197,6612,Mixed Veg,08-03-2024,17:12:46,Cancelled,285
603,6390,322,Medu Vada,30-12-2024,14:33:56,Completed,1159
604,6450,5268,Chole Bhature,26-08-2022,21:13:12,Cancelled,1192
605,4356,4339,Chicken Tikka,25-09-2023,17:02:07,Completed,2394
606,3053,1490,Aloo Gobi,26-10-2023,15:44:56,Completed,1146
607,574,1098,Bisi Bele Bath,15-10-2024,10:59:31,Cancelled,2419
608,5949,7406,Bisi Bele Bath,14-06-2022,01:40:06,Cancelled,458
609,3702,3809,Grilled Fish,15-04-2024,20:01:48,Completed,1538
610,2692,9671,Aloo Gobi,11-12-2024,18:56:33,Completed,1588
611,2341,9026,Rasgulla,08-05-2024,20:08:02,Completed,2359
612,5380,397,Rabri,28-05-2023,22:39:05,Completed,1140
613,6026,4351,Matar Paneer,08-12-2022,13:13:10,Cancelled,333
614,8641,2974,Rabri,15-06-2022,22:35:05,Completed,510
615,7739,3935,Paneer Bhurji,18-06-2022,00:29:04,Cancelled,774
616,7165,2102,Paneer Bhurji,09-05-2023,10:17:18,Cancelled,1129
617,5429,2413,Aloo Gobi,29-07-2022,10:00:48,Cancelled,1050
618,8497,299,Uttapam,09-02-2023,19:40:57,Completed,1910
619,5798,721,Dal Makhani,17-11-2024,15:10:45,Cancelled,577
620,9277,6110,Chole Bhature,30-09-2023,15:41:35,Completed,1860
621,4276,3335,Masala Dosa,26-11-2022,19:09:08,Completed,2466
622,1809,9867,Phirni,11-10-2022,18:18:45,Cancelled,928
623,2443,7036,Poha,15-03-2023,11:49:33,Completed,542
624,8353,7187,Gulab Jamun,29-05-2024,07:24:21,Completed,231
625,745,1945,Jalebi,04-06-2022,18:59:14,Completed,1120
626,2447,1425,Rogan Josh,05-12-2022,11:36:57,Cancelled,1790
627,3853,5843,Aloo Paratha,23-10-2023,19:25:05,Completed,278
628,3308,9388,Dal Fry,14-09-2023,20:56:43,Completed,1757
629,8015,2158,Bhindi Masala,19-09-2023,13:59:17,Completed,2251
630,5276,6587,Poha,23-07-2024,11:51:32,Completed,1977
631,1161,9737,Chicken Tikka,09-11-2024,21:22:49,Completed,2222
632,5798,6760,Fish Curry,05-02-2023,14:00:02,Completed,446
633,1937,2593,Vada Pav,27-11-2023,19:47:37,Completed,2450
634,6974,3322,Galouti Kebab,19-01-2023,13:49:46,Cancelled,1719
635,4518,7946,Garlic Naan,31-08-2023,10:41:24,Cancelled,2480
636,4645,2917,Shammi Kebab,25-05-2023,20:49:09,Completed,1524
637,6953,3,Shahi Paneer,20-02-2023,13:21:59,Cancelled,457
638,5827,7546,Medu Vada,22-12-2023,08:01:52,Completed,1508
639,3137,6163,Rogan Josh,08-12-2022,18:51:58,Completed,1525
640,9491,8273,Jeera Rice,07-12-2023,20:23:58,Completed,177
641,5896,9564,Upma,27-04-2024,23:25:45,Cancelled,677
642,985,6341,Galouti Kebab,14-09-2024,13:52:07,Completed,746
643,9169,5343,Masala Papad,19-04-2023,19:39:35,Completed,566
644,2452,1964,Egg Curry,12-10-2024,13:48:35,Cancelled,594
645,8769,8735,Fish Curry,05-07-2022,20:56:14,Completed,972
646,9085,9145,Tandoori Roti,29-08-2022,10:55:10,Completed,1566
647,3814,6984,Pesarattu,02-07-2023,13:03:18,Completed,1419
648,4101,5478,Rava Dosa,04-09-2024,08:17:46,Cancelled,964
649,8357,8645,Pesarattu,09-09-2023,18:07:23,Completed,349
650,9959,8133,Butter Chicken,26-03-2024,12:55:16,Completed,2165
651,5001,5745,Uttapam,10-07-2022,11:22:41,Cancelled,659
652,5156,7144,Kadai Chicken,25-05-2024,12:29:49,Cancelled,1111
653,3054,5804,Bhindi Masala,28-07-2023,09:50:22,Completed,885
654,6364,2418,Fish Curry,09-09-2024,12:42:02,Completed,299
655,9212,5280,Tandoori Roti,15-09-2024,19:52:32,Completed,103
656,5762,9637,Rasgulla,26-06-2024,14:12:17,Completed,1526
657,6471,1047,Tandoori Roti,15-04-2024,13:58:17,Cancelled,394
658,93,7704,Kadai Chicken,28-04-2023,15:16:56,Completed,1860
659,9705,8345,Kheer,10-12-2024,14:46:17,Completed,2260
660,5592,4193,Aloo Gobi,03-12-2023,12:25:29,Completed,2003
661,4220,4806,Butter Naan,04-10-2024,21:53:43,Completed,2335
662,4829,5766,Mixed Veg,26-01-2024,16:16:35,Completed,1521
663,1997,694,Butter Naan,25-08-2022,22:42:14,Completed,614
664,6611,6323,Gulab Jamun,17-10-2024,07:11:35,Completed,2028
665,1292,780,Prawn Masala,24-08-2023,20:04:01,Completed,2413
666,8379,2213,Haleem,19-09-2022,14:18:24,Completed,528
667,2964,5758,Matar Paneer,12-07-2023,09:23:11,Cancelled,1906
668,5979,3601,Pulao,07-06-2022,12:51:14,Cancelled,1276
669,8208,8032,Dal Tadka,06-12-2022,12:43:19,Completed,1041
670,2707,3819,Paneer Tikka,07-12-2023,15:50:07,Completed,1333
671,9336,2634,Rogan Josh,19-07-2022,14:12:12,Cancelled,1519
672,5564,9830,Prawn Masala,17-09-2023,12:55:13,Completed,1915
673,9497,6292,Palak Paneer,17-01-2024,09:19:38,Completed,1890
674,7552,880,Garlic Naan,29-09-2023,12:29:46,Completed,171
675,3593,6358,Lemon Rice,28-05-2024,00:19:09,Completed,260
676,9714,7171,Prawn Masala,03-07-2022,08:48:24,Cancelled,606
677,5011,747,Kadai Chicken,25-06-2024,19:32:26,Cancelled,1106
678,6109,7908,Haleem,29-09-2023,19:49:52,Completed,1080
679,7750,817,Rava Dosa,27-08-2022,05:44:21,Completed,352
680,2815,8031,Paneer Bhurji,11-09-2023,13:06:12,Completed,1062
681,7453,2349,Halwa,15-01-2023,17:41:47,Cancelled,1725
682,5865,9064,Pulao,15-08-2023,12:34:45,Completed,1990
683,2143,8319,Bisi Bele Bath,01-12-2023,21:20:45,Completed,160
684,5341,7082,Rava Dosa,17-06-2023,19:45:14,Completed,1745
685,7238,8569,Tandoori Roti,14-01-2023,15:04:04,Completed,2199
686,7199,3281,Fish Curry,10-04-2023,08:17:50,Completed,1937
687,1272,1526,Dal Tadka,14-10-2023,19:07:54,Cancelled,1454
688,8916,6404,Medu Vada,21-11-2024,06:49:32,Completed,1298
689,5740,9463,Poha,26-02-2024,15:50:33,Completed,476
690,8532,1057,Butter Naan,23-06-2024,08:34:10,Cancelled,577
691,2704,9312,Pesarattu,03-04-2024,08:57:17,Completed,2103
692,79,7838,Phirni,29-03-2024,12:33:48,Completed,873
693,7452,7952,Palak Paneer,06-07-2022,21:05:06,Completed,114
694,109,8149,Jalebi,10-01-2023,08:25:38,Cancelled,411
695,3246,9448,Jeera Rice,09-08-2023,13:30:42,Cancelled,1488
696,6713,4052,Bhindi Masala,06-10-2022,18:54:30,Completed,1138
697,8947,934,Phirni,03-04-2024,14:44:33,Completed,389
698,3489,908,Paneer Bhurji,20-07-2022,21:09:10,Cancelled,1318
699,2611,4821,Masala Dosa,09-12-2024,23:10:40,Completed,2036
700,6867,3192,Garlic Naan,15-02-2023,14:25:53,Cancelled,1128
701,1101,8364,Haleem,10-06-2024,05:40:31,Completed,2047
702,8826,8080,Fish Curry,16-12-2022,14:06:24,Completed,1265
703,1952,3995,Palak Paneer,09-05-2024,17:28:00,Completed,2446
704,7794,8333,Butter Chicken,25-10-2024,20:11:18,Completed,1731
705,9533,7925,Pulao,24-08-2024,08:11:33,Cancelled,743
706,8121,5543,Haleem,29-11-2023,02:54:58,Cancelled,1555
707,4421,7084,Lemon Rice,22-10-2023,09:00:34,Completed,1099
708,1266,6388,Dal Makhani,04-10-2023,21:11:13,Completed,1945
709,9761,7314,Paneer Tikka,10-12-2023,21:39:46,Completed,426
710,666,9997,Egg Curry,07-11-2023,19:47:07,Completed,1579
711,829,747,Jeera Rice,07-09-2024,07:50:35,Completed,1955
712,977,9900,Rajma Chawal,04-12-2022,17:46:41,Completed,1044
713,8926,1906,Phirni,17-11-2022,15:44:12,Completed,117
714,3375,1612,Kulfi,28-12-2022,16:35:40,Completed,113
715,3965,5254,Gulab Jamun,16-04-2023,08:13:04,Completed,2496
716,8142,7320,Butter Chicken,12-10-2023,10:59:00,Completed,2210
717,2999,9039,Lemon Rice,15-10-2023,17:08:39,Completed,679
718,1808,664,Uttapam,19-11-2024,07:12:57,Completed,1610
719,8902,4647,Aloo Gobi,26-07-2022,14:13:02,Completed,1598
720,6582,4622,Fish Curry,19-04-2023,15:48:35,Completed,1116
721,3181,4503,Pesarattu,16-09-2024,05:32:34,Completed,1377
722,1771,8746,Chicken Tikka,11-02-2023,19:36:09,Completed,566
723,9503,8344,Aloo Paratha,12-08-2023,17:02:12,Completed,1530
724,9319,4255,Prawn Masala,06-06-2022,21:43:06,Cancelled,633
725,1596,6952,Shahi Paneer,09-07-2022,09:15:36,Completed,1712
726,234,5121,Prawn Masala,23-11-2023,14:05:51,Completed,1093
727,5441,3265,Galouti Kebab,12-09-2022,08:18:04,Completed,1256
728,5562,110,Dal Tadka,23-09-2022,10:54:44,Completed,379
729,6741,9247,Sambar Rice,10-05-2024,16:02:53,Completed,1925
730,1283,2697,Vada Pav,25-11-2022,08:28:23,Completed,2168
731,2282,4468,Dal Fry,28-03-2023,14:41:43,Cancelled,2377
732,7921,3031,Poha,12-09-2023,14:02:41,Completed,2378
733,5324,5953,Seekh Kebab,07-07-2022,20:43:20,Cancelled,1919
734,6940,1627,Uttapam,03-07-2022,18:35:06,Completed,1141
735,2092,405,Egg Curry,29-10-2023,00:24:17,Completed,476
736,7898,1597,Matar Paneer,19-09-2023,08:38:26,Completed,370
737,6330,795,Kulfi,24-04-2023,17:39:13,Completed,1543
738,3491,87,Shahi Paneer,27-09-2023,16:26:28,Cancelled,564
739,6398,7890,Tamarind Rice,16-08-2022,17:59:34,Completed,2266
740,6463,6838,Rajma Chawal,14-09-2024,20:15:47,Completed,407
741,6851,2449,Jalebi,03-02-2024,08:43:33,Cancelled,1856
742,8835,5508,Idli Sambhar,25-06-2023,11:08:41,Completed,1697
743,6047,2962,Mutton Curry,31-05-2023,08:04:24,Completed,1017
744,6337,3982,Rasgulla,12-10-2023,09:15:36,Completed,1989
745,7927,4413,Nihari,03-03-2024,06:34:17,Completed,2198
746,3853,2402,Aloo Gobi,20-04-2024,22:29:41,Cancelled,586
747,4699,2046,Kadai Chicken,07-12-2023,09:35:53,Completed,2037
